"spp","bcr","detbcr","mean_off0","mean_off1","mean_off2","adj","alpha"
"BBWA","BCR_11",222,-1.02242785800977,-1.45381008102832,-1.41770075388738,-0.0361093271409383,0.964534837882487
"BBWA","BCR_12",1655,-1.06232302372278,-1.12492814830112,-1.03038154402688,-0.0945466042742402,0.909785333752813
"BBWA","BCR_13",648,-1.06998555070909,-1.1771526768144,-1.07297577756408,-0.104176899250319,0.901065885442068
"BBWA","BCR_14",1655,-1.10480409899199,-1.14989157319214,-1.02138296636038,-0.128508606831764,0.879405993486405
"BLJA","BCR_4",3,0.417680247152461,0.41851644192595,0.860789664641618,-0.442273222715668,0.642574045643293
"BLJA","BCR_5",0,0.123871890419403,0.12337496933388,0.78362000595549,-0.66024503662161,0.516724702502192
"BLJA","BCR_60",1741,0.693788206513379,0.692055842488525,0.593314642898548,0.0987411995899771,1.10378060371856
"BLJA","BCR_61",4,0.594340442877921,0.594924563404285,0.707014306609931,-0.112089743205647,0.893964026702837
"BLJA","BCR_70",1,0.89578096956782,0.890322207542518,0.757591471035931,0.132730736506588,1.14194247351046
"BLJA","BCR_71",40,0.585719188298335,0.571740398077127,0.850172226950843,-0.278431828873716,0.756969869479577
"BLJA","BCR_80",891,0.928095313535501,0.911845720474419,0.709089110812493,0.202756609661926,1.22477433372829
"BLJA","BCR_81",1394,0.789843541375243,0.77654527907108,0.666084525388581,0.110460753682499,1.11679251819827
"BLJA","BCR_82",760,0.658690623864303,0.652187275094148,0.654556737645754,-0.00236946255160653,0.997633342408932
"BLJA","BCR_83",21,-0.863596319047158,-0.876133334335778,0.379377036710326,-1.2555103710461,0.28493039088734
"BLJA","BCR_9",0,0.13657568417855,0.138042875061961,0.775676734298252,-0.63763385923629,0.528541549362359
"BLJA","BCR_10",39,0.301920871756994,0.308808430312906,0.69405724944728,-0.385248819134374,0.680281348128232
"BLJA","BCR_11",1431,0.624998249296249,0.623411814040377,0.415407322149407,0.208004491890971,1.23121870003661
"BLJA","BCR_12",13657,0.662001311501827,0.655880971527006,0.612923841689076,0.0429571298379294,1.04389314202316
"BLJA","BCR_13",13577,0.594196954718772,0.590690364550262,0.617116522977628,-0.0264261584273653,0.973919956961656
"BLJA","BCR_14",5002,0.30232264589163,0.297217655616318,0.5899945585579,-0.292776902941582,0.746188594609325
"BRBL","BCR_4",9,-1.1881226663531,-0.715005305120542,-0.514013450009922,-0.20099185511062,0.817919093387267
"BRBL","BCR_5",230,-3.12202521750079,-1.99514074067879,-1.8055092108695,-0.189631529809285,0.827263899878293
"BRBL","BCR_60",2936,-0.231576684035637,-2.72800202052294,-2.85767863391529,0.129676613392343,1.13846016101933
"BRBL","BCR_61",1,-0.212769931616662,-0.53503557348062,-0.483089011292363,-0.0519465621882569,0.949379598255634
"BRBL","BCR_70",1,-1.07819326499367,-2.92935709100836,-3.17082802658678,0.241470935578419,1.27312045187026
"BRBL","BCR_71",0,-0.0665296725841364,-0.809816848750624,-1.3220726442071,0.51225579545648,1.66905199145623
"BRBL","BCR_80",271,-0.0988101886949493,-2.8840299092734,-3.15070883759866,0.266678928325253,1.30562118104797
"BRBL","BCR_81",70,0.434209241688846,-2.65068289617222,-3.08294476277414,0.432261866601922,1.54073853030173
"BRBL","BCR_82",0,0.546834999186096,-0.591777306376738,-1.07877275163466,0.48699544525792,1.62741919688701
"BRBL","BCR_83",0,0.795875311147592,0.224220717541539,-0.561084493558757,0.785305211100296,2.19307618979382
"BRBL","BCR_9",650,-1.91064698110391,-3.59963604722268,-3.34663324119812,-0.253002806024557,0.77646570303885
"BRBL","BCR_10",1214,-1.10744779532549,-2.32880892070957,-2.16413077029125,-0.164678150418319,0.848166642242046
"BRBL","BCR_11",4402,-0.499631121875133,-4.5610918006843,-4.7903828014189,0.229291000734602,1.25770797970876
"BRBL","BCR_12",996,-0.649356902716848,-6.12175170519261,-6.68628013028303,0.564528425090421,1.75861826689757
"BRBL","BCR_13",17,-1.73394479642623,-8.31969349946909,-8.91529176630077,0.595598266831677,1.81411594576697
"BRBL","BCR_14",0,-0.0699858230820119,-4.4381628556358,-5.15976693790748,0.721604082271688,2.05773133505971
"CAWA","BCR_4",214,0.134732695739076,0.126576057219198,0.0925422170843502,0.0340338401348474,1.03461961780311
"CAWA","BCR_5",0,0.150772528954867,0.146332662799962,0.0980753804317506,0.0482572823682115,1.04944062316282
"CAWA","BCR_60",1544,0.0419477843491256,0.0372082952200277,0.057718812906315,-0.0205105176862873,0.979698392259984
"CAWA","BCR_61",146,0.0712453661685749,0.0804903195092762,0.0709885511012238,0.00950176840805238,1.00954705352542
"CAWA","BCR_70",1,0.116884360983832,0.106340613147314,0.146150691239531,-0.0398100780922162,0.960971931444679
"CAWA","BCR_71",37,-0.0315690711402887,-0.0419837242269728,0.0713010407473513,-0.113284764974324,0.892896358301063
"CAWA","BCR_80",240,0.0694042882082799,0.0504498688132485,0.0945600398054035,-0.044110170992155,0.956848534713477
"CAWA","BCR_81",536,-0.090577888331104,-0.104963970797815,-0.0229858821177238,-0.0819780886800913,0.921292145202114
"CAWA","BCR_82",395,-0.093748257582201,-0.107622797385088,0.000101320491626703,-0.107724117876715,0.897875270000441
"CAWA","BCR_83",0,-0.354302974931766,-0.374920489464791,-0.137073475519735,-0.237847013945056,0.788323284338284
"CAWA","BCR_9",0,0.168363785920986,0.162993354899669,0.11426056550139,0.048732789398279,1.04993975821849
"CAWA","BCR_10",172,0.108521292555897,0.106723393077776,0.0779951932482543,0.0287281998295213,1.02914483471595
"CAWA","BCR_11",451,0.0169229180546293,0.0140704448036328,0.0509562637535926,-0.0368858189499598,0.963786175184199
"CAWA","BCR_12",1958,-0.113233346755485,-0.122315036358685,-0.0253852405732273,-0.0969297957854573,0.907619722626394
"CAWA","BCR_13",1182,-0.109541972552588,-0.114530645989021,-0.0076163638093929,-0.106914282179628,0.898602695953615
"CAWA","BCR_14",715,-0.17242999115152,-0.182096211672049,-0.0497348786619402,-0.132361333010109,0.876024401351066
"CCSP","BCR_4",101,0.1534947627382,0.105308710025258,0.0778985396693855,0.0274101703558724,1.02778928501461
"CCSP","BCR_5",47,0.150564109475121,0.106063957881148,0.0747585320033094,0.031305425877839,1.03180059436797
"CCSP","BCR_60",12031,0.0943329361690366,0.0212098804427831,0.0604749571801829,-0.0392650767373997,0.961495805192241
"CCSP","BCR_61",99,0.130526698378548,0.106858447468866,0.0982237804646983,0.00863466700416758,1.00867205326982
"CCSP","BCR_70",64,0.128907889980169,0.0402047394565137,0.130128704866162,-0.0899239654096484,0.914000678296413
"CCSP","BCR_71",5,-0.269977342868336,-0.34808279171951,0.10143307855437,-0.449515870273881,0.637936921100395
"CCSP","BCR_80",1453,0.125162204654395,0.0909626454822561,0.177438644648467,-0.0864759991662112,0.917157561066729
"CCSP","BCR_81",341,-0.114112730801786,-0.132867737582239,0.0954305857865088,-0.228298323368747,0.795886792787064
"CCSP","BCR_82",45,-0.227114991506051,-0.258331779761877,0.0870834922894568,-0.345415272051334,0.707926310406977
"CCSP","BCR_83",0,-1.13869511397976,-1.4229825115056,-0.207897711766949,-1.21508479973865,0.296684854429169
"CCSP","BCR_9",103,0.191121321869255,0.15251142791326,0.118490432481645,0.0340209954316148,1.03460632850651
"CCSP","BCR_10",1778,0.12457366510513,0.0769211388329585,0.0577316765417885,0.01918946229117,1.01937476340108
"CCSP","BCR_11",12378,0.0649541111603074,-0.0998039163043901,-0.0353698966517911,-0.064434019652599,0.937597975261352
"CCSP","BCR_12",2134,-0.171556998485343,-0.204806794329513,0.0867994116016424,-0.291606205931155,0.74706266690333
"CCSP","BCR_13",88,-0.200787925601988,-0.248672996808535,0.0922162230323865,-0.340889219840922,0.71113768378868
"CCSP","BCR_14",29,-0.399714358684579,-0.428883653030868,0.0911421439680831,-0.520025796998951,0.594505211322063
"CHSP","BCR_4",3232,0.150897413186769,0.0990614814814613,0.0759245573774639,0.0231369241039974,1.02340665899394
"CHSP","BCR_5",2561,0.0772964357733017,-0.0115475280376608,-0.0475373197814895,0.0359897917438287,1.0366452640965
"CHSP","BCR_60",16747,0.1039892188968,-0.0200000150891719,-0.00521818894110634,-0.0147818261480655,0.985326888716798
"CHSP","BCR_61",2368,0.117123136952232,0.0924081458490367,0.0859152892486931,0.0064928566003436,1.006513980888
"CHSP","BCR_70",1647,0.142190702469428,0.059544960990766,0.0851260571228914,-0.0255810961321253,0.974743327846711
"CHSP","BCR_71",317,0.0895988991736383,-0.0183411119033517,0.0558397953420127,-0.0741809072453644,0.92850370559891
"CHSP","BCR_80",5855,0.140102639012682,0.0872599078491584,0.118297577987767,-0.0310376701386087,0.969439053484664
"CHSP","BCR_81",3853,0.0437733665366554,0.00142714250802964,0.0583984490528886,-0.056971306544859,0.944621173422932
"CHSP","BCR_82",1750,0.026782266410464,-0.0143262360632682,0.0587327678919462,-0.0730590039552143,0.929545981518206
"CHSP","BCR_83",8,-0.153884055548187,-0.484797909279082,-0.332824122606598,-0.151973786672484,0.859010797977384
"CHSP","BCR_9",3823,0.108656077157238,0.0444327344433387,0.00900348274296742,0.0354292517003712,1.03606434574432
"CHSP","BCR_10",9700,0.0659284798943768,0.0108840981704811,-0.00926833050950218,0.0201524286799833,1.02035685982287
"CHSP","BCR_11",4865,0.0591168717365501,-0.229076848547872,-0.202689852420727,-0.0263869961271457,0.973958098654253
"CHSP","BCR_12",14494,0.0242305525918998,-0.0483763713271623,0.019986079667413,-0.0683624509945753,0.933921911299197
"CHSP","BCR_13",13963,0.0253563501941476,-0.0746205558727893,0.00120759184290243,-0.0758281477156917,0.926975495728325
"CHSP","BCR_14",5636,-0.00214723444189574,-0.0625037191674769,0.0286341654249387,-0.0911378845924155,0.912891828503151
"CLSW","BCR_4",38,-0.624013585443031,-0.658318813433621,0.0449962062060262,-0.703315019639647,0.494941839320131
"CLSW","BCR_5",65,-1.06162133435195,-1.08607886905216,0.0927339759568919,-1.17881284500905,0.307643742704628
"CLSW","BCR_60",236,-0.0595222669930225,-0.179153891249282,-0.00837684546521273,-0.170777045784069,0.843009505043993
"CLSW","BCR_61",5,-0.0304405647013689,-0.338715138113969,-0.17133859874897,-0.167376539364999,0.845881043853236
"CLSW","BCR_70",13,-0.32326139442118,-0.420947896855249,0.13600152409077,-0.556949420946019,0.572954242804229
"CLSW","BCR_71",2,-4.5733203633163,-4.63639835639685,0.164250161495581,-4.80064851789243,0.00822441164104935
"CLSW","BCR_80",37,-0.303994086500927,-0.406675219037098,0.0128929586392007,-0.419568177676298,0.65733060856832
"CLSW","BCR_81",33,-1.8891368970694,-1.96616664224795,-0.00634506248681741,-1.95982157976113,0.140883555156314
"CLSW","BCR_82",40,-3.32182865275716,-3.34512708175325,0.0608540270606682,-3.40598110881392,0.0331742565549199
"CLSW","BCR_83",0,-12.9974815931021,-13.1202966874679,0.131944402030164,-13.2522410894981,1.75640563587643e-06
"CLSW","BCR_9",99,-0.882775260205969,-0.905607608157725,0.167362949122268,-1.07297055727999,0.341991102862454
"CLSW","BCR_10",211,-0.559994925750803,-0.585436772920719,0.0678371864288088,-0.653273959349528,0.520339414913151
"CLSW","BCR_11",339,0.0618062270957529,0.0140879644597931,0.170209375169384,-0.156121410709591,0.855455322628074
"CLSW","BCR_12",415,-2.68046684389821,-2.70625971374825,0.0871390774810277,-2.79339879122928,0.0612128103925057
"CLSW","BCR_13",589,-3.27299813243112,-3.28234568140414,0.160866533261852,-3.44321221466599,0.0319618519252946
"CLSW","BCR_14",262,-5.71804490167161,-5.7329149153452,0.0853278286619202,-5.81824274400712,0.00297282457129727
"CMWA","BCR_4",113,-0.832305672543296,-0.83253329710302,-0.870239807080041,0.037706509977021,1.038426420357
"CMWA","BCR_5",0,-0.860791249932645,-0.860479664431874,-0.913752324318397,0.0532726598865239,1.05471718498525
"CMWA","BCR_60",1447,-0.893022349984249,-0.893016038273181,-0.87047960122167,-0.0225364370515109,0.977715611470194
"CMWA","BCR_61",144,-0.878280029112456,-0.877821735593363,-0.888465960783655,0.0106442251902922,1.01070107648887
"CMWA","BCR_70",33,-0.919319552195185,-0.919360219539613,-0.87520769311782,-0.0441525264217931,0.956808007840963
"CMWA","BCR_71",43,-1.01014726834752,-1.0105244375621,-0.886994433744127,-0.123530003817973,0.883795123618251
"CMWA","BCR_80",618,-0.899539267183548,-0.899538626795668,-0.850727634994898,-0.0488109918007696,0.952361116748148
"CMWA","BCR_81",330,-0.969376673771955,-0.970574810668349,-0.8806942703256,-0.0898805403427486,0.914040369698809
"CMWA","BCR_82",725,-0.99125086194239,-0.991102322638632,-0.873079957543382,-0.11802236509525,0.888676177065013
"CMWA","BCR_83",1,-1.31209703191451,-1.3125714487138,-1.05954009285732,-0.253031355856474,0.776443535389982
"CMWA","BCR_9",0,-0.863013834492391,-0.862898538802221,-0.916680161930769,0.0537816231285478,1.05525413389518
"CMWA","BCR_10",26,-0.887158922310709,-0.887120374236772,-0.918907962179146,0.0317875879423737,1.03229820942865
"CMWA","BCR_11",253,-0.983099520991246,-0.983135086527527,-0.942716247752946,-0.0404188387745815,0.960387107542919
"CMWA","BCR_12",687,-0.991665490800676,-0.991898609449454,-0.88576286184204,-0.106135747607413,0.899302561618559
"CMWA","BCR_13",254,-1.0058875114686,-1.00592724368231,-0.888985582446929,-0.116941661235376,0.88963709197845
"CMWA","BCR_14",542,-1.04718087147318,-1.04721756725772,-0.903133945588415,-0.144083621669307,0.865815344107591
"CORA","BCR_4",506,1.38952192840563,1.39151017927255,1.44649501513812,-0.0549848358655685,0.946499500690328
"CORA","BCR_5",1415,1.25691710739119,1.2615993955247,1.36203989849315,-0.100440502968449,0.904438922243085
"CORA","BCR_60",6246,1.33034682727988,1.33263377726399,1.35578716494206,-0.0231533876780681,0.977112595245848
"CORA","BCR_61",240,1.42732241713762,1.41547715514198,1.42593769749238,-0.0104605423504018,0.989593978850019
"CORA","BCR_70",588,1.32789627940917,1.33159489369554,1.40688032743671,-0.0752854337411657,0.927478714823566
"CORA","BCR_71",417,1.02693895496299,1.02566697102062,1.51537648999586,-0.489709518975248,0.612804376376162
"CORA","BCR_80",2578,1.39416050113229,1.39589238576848,1.45410114290566,-0.0582087571371732,0.943452974335764
"CORA","BCR_81",2711,1.29081567755761,1.29029950615857,1.50373481635775,-0.213435310199179,0.807804415167081
"CORA","BCR_82",1500,1.12625763136272,1.13156716762395,1.48040812966369,-0.348840962039739,0.705505323475828
"CORA","BCR_83",115,-0.0874414205439738,-0.079579505331442,1.20944762584778,-1.28902713117922,0.275538715762431
"CORA","BCR_9",1539,1.22194653044444,1.22835023286552,1.32114855185358,-0.0927983189880577,0.911377289256104
"CORA","BCR_10",3180,1.23716069829912,1.24376251251787,1.30030469844201,-0.0565421859241391,0.945026616833058
"CORA","BCR_11",3470,1.15663366031383,1.15795164084369,1.18520145522694,-0.0272498143832418,0.973118112255972
"CORA","BCR_12",6595,1.14993078331165,1.15302930442323,1.44149704037667,-0.288467735953446,0.749410983788319
"CORA","BCR_13",3122,1.05536352045547,1.05773905320847,1.40692262065345,-0.349183567444982,0.705263654939414
"CORA","BCR_14",2886,0.871936509131604,0.876104177880414,1.43129075037189,-0.555186572491473,0.573965165095283
"COYE","BCR_4",524,0.561322488348601,0.523772852199026,0.503287816869581,0.0204850353294453,1.02069629374513
"COYE","BCR_5",631,0.540884386817894,0.506356600002523,0.479682474885975,0.0266741251165482,1.02703306394495
"COYE","BCR_60",8244,0.520324711064389,0.459653965365428,0.47751319223989,-0.0178592268744617,0.982299303968843
"COYE","BCR_61",214,0.53596373487435,0.514333734746341,0.508136891300112,0.00619684344622895,1.00621608360279
"COYE","BCR_70",79,0.55823902898413,0.487773098410412,0.525588156972141,-0.0378150585617297,0.962891002872141
"COYE","BCR_71",413,0.434136213704,0.375777266209163,0.515100517906798,-0.139323251697635,0.86994677123161
"COYE","BCR_80",2813,0.558178004889767,0.531354531451816,0.570659226139787,-0.0393046946879706,0.96145771345352
"COYE","BCR_81",3784,0.434337092496804,0.42250679889468,0.50746262826266,-0.08495582936798,0.91855285656562
"COYE","BCR_82",4464,0.40479001536344,0.381275819742791,0.500348070375446,-0.119072250632655,0.88774365840386
"COYE","BCR_83",109,0.0772985150272417,-0.138173844885756,0.198394176938485,-0.336568021824241,0.714217299560163
"COYE","BCR_9",534,0.568702330713966,0.538107111937883,0.510449950252008,0.0276571616858751,1.02804317140966
"COYE","BCR_10",1466,0.50795920661572,0.470300923463091,0.454128235209776,0.0161726882533146,1.0163041740459
"COYE","BCR_11",5939,0.485592554322756,0.350025273514242,0.380627478508715,-0.0306022049944724,0.969861302332476
"COYE","BCR_12",19132,0.419091387236541,0.393239268190542,0.497580467068792,-0.104341198878249,0.900917852813535
"COYE","BCR_13",14887,0.420510870945708,0.38206605135412,0.5006135232164,-0.11854747186228,0.888209649689798
"COYE","BCR_14",11979,0.35556134886662,0.332816445261979,0.494038144271438,-0.161221699009459,0.851103361417375
"DEJU","BCR_4",4154,-0.0734919180882371,-0.263022066298634,-0.287533824641816,0.0245117583431823,1.0248146411586
"DEJU","BCR_5",3275,-0.125177968609739,-0.242991645023227,-0.261371393795088,0.0183797487718606,1.01854969595312
"DEJU","BCR_60",7372,-0.0821579430120771,-0.474064023146932,-0.438113464648761,-0.035950558498171,0.96468798792699
"DEJU","BCR_61",1487,-0.065104603007673,-0.200014096142078,-0.209676519453005,0.00966242331092756,1.00970925523815
"DEJU","BCR_70",2181,-8.60342405370952e-06,-0.421678295517781,-0.320239640706796,-0.101438654810985,0.903536605265978
"DEJU","BCR_71",1172,-0.360986641691764,-0.618576945734345,-0.206785439412171,-0.411791506322174,0.66246238087284
"DEJU","BCR_80",3488,-0.0127422451541242,-0.0763544806642,0.010229080826367,-0.0865835614905671,0.917058914773068
"DEJU","BCR_81",2186,-0.300086459938238,-0.253074493773446,-0.043246744746263,-0.209827749027183,0.810723881920975
"DEJU","BCR_82",4847,-0.449839442451643,-0.455827278276931,-0.1355774946077,-0.320249783669231,0.725967679553819
"DEJU","BCR_83",330,-1.07616093693582,-2.10692802312663,-1.11468027708508,-0.992247746041545,0.370742418952795
"DEJU","BCR_9",2597,-0.0891320089843684,-0.235137953468075,-0.258866411844965,0.0237284583768896,1.0240122181947
"DEJU","BCR_10",8636,-0.192330842313121,-0.408498811988708,-0.422992141241911,0.0144933292532034,1.01459886679668
"DEJU","BCR_11",1003,-0.0906317554046061,-1.11133975421804,-1.05334988513679,-0.0579898690812555,0.943659507526165
"DEJU","BCR_12",3946,-0.361837141137632,-0.435183271996302,-0.178549941346105,-0.256633330650197,0.773651836180194
"DEJU","BCR_13",1659,-0.361466886750432,-0.548649739693968,-0.255388511242785,-0.293261228451182,0.745827283941032
"DEJU","BCR_14",5064,-0.550627826967375,-0.57780317915657,-0.137822170477054,-0.439981008679516,0.64404865230136
"EABL","BCR_4",0,-7.59645014314547,-7.713215154561,-8.03278603858682,0.31957088402582,1.37653694358817
"EABL","BCR_5",0,-6.48028151748362,-6.51199754743851,-9.26096617089904,2.74896862346053,15.6265067576153
"EABL","BCR_60",135,-8.60723699822109,-8.7665686775686,-8.05949733052278,-0.707071347045822,0.493086163170185
"EABL","BCR_61",0,-4.89791953998565,-6.01601682409429,-5.9338385791518,-0.082178244942491,0.921107761263168
"EABL","BCR_70",0,-8.25767729458143,-8.44953854297296,-9.01218540088563,0.562646857912664,1.75531241955061
"EABL","BCR_71",2,-5.18575312142468,-5.20900726914382,-10.206664378513,4.99765710936915,148.065850314741
"EABL","BCR_80",33,-8.65163444151067,-8.68883587013105,-8.82522621737955,0.136390347248495,1.14612919466537
"EABL","BCR_81",55,-7.71347901226475,-7.70408969870211,-9.17775690243051,1.4736672037284,4.36521395326012
"EABL","BCR_82",62,-7.72450361275436,-7.77348972795768,-9.99401110871563,2.22052138075796,9.21213264269613
"EABL","BCR_83",0,-0.739954232086664,-0.739954232086664,-9.15818541035021,8.41823117826355,4528.88557493502
"EABL","BCR_9",0,-6.62150236798885,-6.62357431940523,-9.40802813622551,2.78445381682028,16.190972224617
"EABL","BCR_10",0,-7.66137558086828,-7.66246254476884,-8.68915623794327,1.02669369317443,2.79181994490794
"EABL","BCR_11",170,-9.04918791349794,-9.15884376718871,-8.41954063954913,-0.739303127639573,0.477446518899126
"EABL","BCR_12",580,-7.33293787263816,-7.33321568543691,-9.21585309174883,1.88263740631192,6.57081193013278
